FromID,ToID,Relation_value,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation
33848,34165,0.0751224641486581,logFC,SWAT,D14,sc,nonFFA
38904,34165,-0.10401302584663,logFC,SWAT,D14,sc,nonFFA
34447,34165,-0.1026497420667757,logFC,SWAT,D14,sc,nonFFA
37670,34165,-0.0574159990058032,logFC,SWAT,D14,sc,nonFFA
35486,34165,0.0506308434844876,logFC,SWAT,D14,sc,nonFFA
34174,34165,0.2012666212157225,logFC,SWAT,D14,sc,nonFFA
34681,34165,-0.0559544306432032,logFC,SWAT,D14,sc,nonFFA
31699,34165,-0.107293745833043,logFC,SWAT,D14,sc,nonFFA
33110,34165,0.0766123736270104,logFC,SWAT,D14,sc,nonFFA
31327,34165,-0.0522995747564581,logFC,SWAT,D14,sc,nonFFA
31035,34165,-0.0627992452127683,logFC,SWAT,D14,sc,nonFFA
1337,34165,0.1495010347397384,logFC,SWAT,D14,sc,nonFFA
33345,34165,-0.0547530210629893,logFC,SWAT,D14,sc,nonFFA
38905,34165,0.0805122436776804,logFC,SWAT,D14,sc,nonFFA
31552,34165,-0.1506040997826815,logFC,SWAT,D14,sc,nonFFA
37679,34165,-0.062656181953587,logFC,SWAT,D14,sc,nonFFA
33590,34165,-0.1350064975767352,logFC,SWAT,D14,sc,nonFFA
5921,34165,-0.0928504982885446,logFC,SWAT,D14,sc,nonFFA
33591,34165,0.1223931569439955,logFC,SWAT,D14,sc,nonFFA
35499,34165,-0.0950386935413731,logFC,SWAT,D14,sc,nonFFA
31335,34165,-0.0902714862963736,logFC,SWAT,D14,sc,nonFFA
30505,34165,-0.0821790068188033,logFC,SWAT,D14,sc,nonFFA
37680,34165,0.2689579502523207,logFC,SWAT,D14,sc,nonFFA
38906,34165,0.0756469824570913,logFC,SWAT,D14,sc,nonFFA
30026,34165,-0.1458172489149859,logFC,SWAT,D14,sc,nonFFA
33877,34165,0.1249983510355779,logFC,SWAT,D14,sc,nonFFA
33358,34165,0.0941639574686606,logFC,SWAT,D14,sc,nonFFA
38907,34165,-0.1613738731223055,logFC,SWAT,D14,sc,nonFFA
30034,34165,-0.2617758081038672,logFC,SWAT,D14,sc,nonFFA
37681,34165,-0.0781995669588998,logFC,SWAT,D14,sc,nonFFA
33600,34165,-0.1740031007856688,logFC,SWAT,D14,sc,nonFFA
5242,34165,-0.07200464828463,logFC,SWAT,D14,sc,nonFFA
34200,34165,0.0342018387829394,logFC,SWAT,D14,sc,nonFFA
33364,34165,-0.0695366206957591,logFC,SWAT,D14,sc,nonFFA
37683,34165,-0.1702352230063369,logFC,SWAT,D14,sc,nonFFA
38908,34165,0.1714204694566637,logFC,SWAT,D14,sc,nonFFA
15901,34165,0.1055435066646093,logFC,SWAT,D14,sc,nonFFA
37013,34165,-0.0601476486537813,logFC,SWAT,D14,sc,nonFFA
34753,34165,0.5689044421647848,logFC,SWAT,D14,sc,nonFFA
33606,34165,-0.142246679618851,logFC,SWAT,D14,sc,nonFFA
30048,34165,0.1079060082438475,logFC,SWAT,D14,sc,nonFFA
31342,34165,0.0629205371475727,logFC,SWAT,D14,sc,nonFFA
28,34165,0.130355320077044,logFC,SWAT,D14,sc,nonFFA
37837,34165,0.1578047466310964,logFC,SWAT,D14,sc,nonFFA
31565,34165,0.1878882116257201,logFC,SWAT,D14,sc,nonFFA
38909,34165,-0.1438427073441652,logFC,SWAT,D14,sc,nonFFA
30056,34165,0.1197764926375196,logFC,SWAT,D14,sc,nonFFA
38260,34165,0.0776291639155971,logFC,SWAT,D14,sc,nonFFA
30061,34165,0.4386473386022668,logFC,SWAT,D14,sc,nonFFA
34211,34165,0.5133641845786938,logFC,SWAT,D14,sc,nonFFA
434,34165,0.0654021303690319,logFC,SWAT,D14,sc,nonFFA
32402,34165,0.0576434509306141,logFC,SWAT,D14,sc,nonFFA
38910,34165,0.0576388098456784,logFC,SWAT,D14,sc,nonFFA
30527,34165,0.1654805045311763,logFC,SWAT,D14,sc,nonFFA
30793,34165,-0.1176655127516018,logFC,SWAT,D14,sc,nonFFA
38911,34165,-0.1676167505760651,logFC,SWAT,D14,sc,nonFFA
35953,34165,-0.2028423307242466,logFC,SWAT,D14,sc,nonFFA
33896,34165,-0.2935921253721462,logFC,SWAT,D14,sc,nonFFA
31347,34165,-0.1294376626279812,logFC,SWAT,D14,sc,nonFFA
38912,34165,-0.1000560431344128,logFC,SWAT,D14,sc,nonFFA
31071,34165,-0.0858766861494176,logFC,SWAT,D14,sc,nonFFA
29572,34165,-0.1213686573525049,logFC,SWAT,D14,sc,nonFFA
30800,34165,-0.1522928060795077,logFC,SWAT,D14,sc,nonFFA
38913,34165,-0.1592638047716972,logFC,SWAT,D14,sc,nonFFA
38914,34165,0.1874285082459575,logFC,SWAT,D14,sc,nonFFA
31073,34165,0.155080510717799,logFC,SWAT,D14,sc,nonFFA
38915,34165,0.0860054457650614,logFC,SWAT,D14,sc,nonFFA
37690,34165,-0.1557279398288475,logFC,SWAT,D14,sc,nonFFA
31351,34165,-0.0547784887508757,logFC,SWAT,D14,sc,nonFFA
38066,34165,-0.0710535478222319,logFC,SWAT,D14,sc,nonFFA
33139,34165,0.1473627734121438,logFC,SWAT,D14,sc,nonFFA
36347,34165,-0.076490894170348,logFC,SWAT,D14,sc,nonFFA
37691,34165,-0.0776965952750294,logFC,SWAT,D14,sc,nonFFA
35968,34165,0.1865924873630819,logFC,SWAT,D14,sc,nonFFA
37388,34165,-0.0574617411249359,logFC,SWAT,D14,sc,nonFFA
34483,34165,-0.0521669645435136,logFC,SWAT,D14,sc,nonFFA
34811,34165,0.0503809057551768,logFC,SWAT,D14,sc,nonFFA
31081,34165,-0.2350773358031334,logFC,SWAT,D14,sc,nonFFA
33624,34165,0.0881173092030396,logFC,SWAT,D14,sc,nonFFA
29592,34165,-0.0460441592956421,logFC,SWAT,D14,sc,nonFFA
38916,34165,-0.0542555316076356,logFC,SWAT,D14,sc,nonFFA
34229,34165,-0.1303283419927832,logFC,SWAT,D14,sc,nonFFA
38917,34165,-0.0612462600219371,logFC,SWAT,D14,sc,nonFFA
33628,34165,-0.1093272023929366,logFC,SWAT,D14,sc,nonFFA
35530,34165,-0.0730156112369331,logFC,SWAT,D14,sc,nonFFA
33148,34165,-0.0942015034640739,logFC,SWAT,D14,sc,nonFFA
37693,34165,0.1435740569568563,logFC,SWAT,D14,sc,nonFFA
32957,34165,-0.1319874746649452,logFC,SWAT,D14,sc,nonFFA
37035,34165,-0.143726247742666,logFC,SWAT,D14,sc,nonFFA
30091,34165,0.1303469096380403,logFC,SWAT,D14,sc,nonFFA
29606,34165,0.053385138153829,logFC,SWAT,D14,sc,nonFFA
34494,34165,0.1257873601909069,logFC,SWAT,D14,sc,nonFFA
32019,34165,0.1504024795592236,logFC,SWAT,D14,sc,nonFFA
34842,34165,-0.1277955051205217,logFC,SWAT,D14,sc,nonFFA
32020,34165,-0.0832878338488961,logFC,SWAT,D14,sc,nonFFA
38918,34165,0.0497057835621404,logFC,SWAT,D14,sc,nonFFA
31752,34165,-0.1476597654808304,logFC,SWAT,D14,sc,nonFFA
35539,34165,-0.087571518522356,logFC,SWAT,D14,sc,nonFFA
34242,34165,0.0954456624307779,logFC,SWAT,D14,sc,nonFFA
35993,34165,0.0744022123976384,logFC,SWAT,D14,sc,nonFFA
29613,34165,-0.1259870119776782,logFC,SWAT,D14,sc,nonFFA
32452,34165,-0.2841759246276972,logFC,SWAT,D14,sc,nonFFA
36008,34165,-0.1180985987119644,logFC,SWAT,D14,sc,nonFFA
37707,34165,-0.0767662309988105,logFC,SWAT,D14,sc,nonFFA
238,34165,0.2140903858432689,logFC,SWAT,D14,sc,nonFFA
38341,34165,-0.174622618183167,logFC,SWAT,D14,sc,nonFFA
38919,34165,0.0931778416968882,logFC,SWAT,D14,sc,nonFFA
34888,34165,0.1340040274373531,logFC,SWAT,D14,sc,nonFFA
29619,34165,-0.064211667533485,logFC,SWAT,D14,sc,nonFFA
29620,34165,0.1016735521319136,logFC,SWAT,D14,sc,nonFFA
31761,34165,-0.0823350347698209,logFC,SWAT,D14,sc,nonFFA
34257,34165,-0.0544858339867335,logFC,SWAT,D14,sc,nonFFA
36355,34165,0.4094416639264325,logFC,SWAT,D14,sc,nonFFA
30837,34165,0.0984563469323656,logFC,SWAT,D14,sc,nonFFA
2162,34165,-0.1088083885589408,logFC,SWAT,D14,sc,nonFFA
37712,34165,-0.1210194433444065,logFC,SWAT,D14,sc,nonFFA
31763,34165,-0.0806853178710566,logFC,SWAT,D14,sc,nonFFA
32975,34165,-0.0937791477708467,logFC,SWAT,D14,sc,nonFFA
6252,34165,0.1307230095913699,logFC,SWAT,D14,sc,nonFFA
30840,34165,-0.0689120828214809,logFC,SWAT,D14,sc,nonFFA
38560,34165,0.0874491719882549,logFC,SWAT,D14,sc,nonFFA
31595,34165,0.1240797633545034,logFC,SWAT,D14,sc,nonFFA
32462,34165,-0.1651286140785753,logFC,SWAT,D14,sc,nonFFA
35550,34165,-0.0388435977343323,logFC,SWAT,D14,sc,nonFFA
38634,34165,0.12855155344146,logFC,SWAT,D14,sc,nonFFA
1975,34165,-0.1340431322467197,logFC,SWAT,D14,sc,nonFFA
34917,34165,0.0423864834511676,logFC,SWAT,D14,sc,nonFFA
37490,34165,-0.0896663946653891,logFC,SWAT,D14,sc,nonFFA
37908,34165,-0.0615041836436631,logFC,SWAT,D14,sc,nonFFA
36033,34165,0.1293309043546134,logFC,SWAT,D14,sc,nonFFA
33940,34165,0.1391073894832045,logFC,SWAT,D14,sc,nonFFA
37843,34165,-0.2018847342237309,logFC,SWAT,D14,sc,nonFFA
38820,34165,-0.0974909379558551,logFC,SWAT,D14,sc,nonFFA
38920,34165,-0.062536665097352,logFC,SWAT,D14,sc,nonFFA
36637,34165,0.084770595804226,logFC,SWAT,D14,sc,nonFFA
32761,34165,-0.0933364375786583,logFC,SWAT,D14,sc,nonFFA
36363,34165,-0.1363911507828354,logFC,SWAT,D14,sc,nonFFA
34267,34165,-0.171816624525785,logFC,SWAT,D14,sc,nonFFA
38761,34165,0.0424627616531649,logFC,SWAT,D14,sc,nonFFA
34933,34165,-0.079492940590116,logFC,SWAT,D14,sc,nonFFA
29646,34165,0.1498740920446056,logFC,SWAT,D14,sc,nonFFA
10052,34165,0.1156393337774542,logFC,SWAT,D14,sc,nonFFA
10695,34165,-0.0742968542523972,logFC,SWAT,D14,sc,nonFFA
30148,34165,0.0765085114976033,logFC,SWAT,D14,sc,nonFFA
6847,34165,0.0604197399486527,logFC,SWAT,D14,sc,nonFFA
6761,34165,0.094690962185204,logFC,SWAT,D14,sc,nonFFA
13222,34165,-0.1164507681536384,logFC,SWAT,D14,sc,nonFFA
31125,34165,-0.0595809105421074,logFC,SWAT,D14,sc,nonFFA
14564,34165,-0.1877023424795522,logFC,SWAT,D14,sc,nonFFA
7055,34165,0.1342527685649215,logFC,SWAT,D14,sc,nonFFA
38921,34165,-0.0700738727270663,logFC,SWAT,D14,sc,nonFFA
13397,34165,0.0979786709404228,logFC,SWAT,D14,sc,nonFFA
8302,34165,0.079155710885076,logFC,SWAT,D14,sc,nonFFA
31386,34165,0.1268043313504654,logFC,SWAT,D14,sc,nonFFA
7354,34165,-0.0731406937442232,logFC,SWAT,D14,sc,nonFFA
6135,34165,-0.0872007823195611,logFC,SWAT,D14,sc,nonFFA
1705,34165,-0.1682848488527233,logFC,SWAT,D14,sc,nonFFA
18044,34165,-0.0891313320008771,logFC,SWAT,D14,sc,nonFFA
14103,34165,0.0857220634243232,logFC,SWAT,D14,sc,nonFFA
7198,34165,0.187407444148552,logFC,SWAT,D14,sc,nonFFA
36055,34165,0.1218631983255853,logFC,SWAT,D14,sc,nonFFA
36056,34165,0.1417649575527676,logFC,SWAT,D14,sc,nonFFA
32985,34165,0.0795326268542072,logFC,SWAT,D14,sc,nonFFA
31388,34165,0.0521479338180106,logFC,SWAT,D14,sc,nonFFA
38268,34165,-0.4960722764223957,logFC,SWAT,D14,sc,nonFFA
33958,34165,0.2205512576244993,logFC,SWAT,D14,sc,nonFFA
36058,34165,0.3847111379917746,logFC,SWAT,D14,sc,nonFFA
31772,34165,0.0591313332802024,logFC,SWAT,D14,sc,nonFFA
38922,34165,-0.1155430717040142,logFC,SWAT,D14,sc,nonFFA
37495,34165,-0.0841136664346703,logFC,SWAT,D14,sc,nonFFA
29665,34165,-0.0842768452075632,logFC,SWAT,D14,sc,nonFFA
33963,34165,0.1012889309969977,logFC,SWAT,D14,sc,nonFFA
4186,34165,0.0479629894600179,logFC,SWAT,D14,sc,nonFFA
38923,34165,0.0318496367144749,logFC,SWAT,D14,sc,nonFFA
30862,34165,0.035867048248991,logFC,SWAT,D14,sc,nonFFA
29675,34165,0.058734078495653,logFC,SWAT,D14,sc,nonFFA
38494,34165,0.0543111178005141,logFC,SWAT,D14,sc,nonFFA
32496,34165,-0.1393477357079081,logFC,SWAT,D14,sc,nonFFA
36067,34165,-0.0604011052646058,logFC,SWAT,D14,sc,nonFFA
38868,34165,-0.0415221946904645,logFC,SWAT,D14,sc,nonFFA
37915,34165,-0.0664308394025351,logFC,SWAT,D14,sc,nonFFA
36373,34165,0.0838123278244832,logFC,SWAT,D14,sc,nonFFA
33976,34165,0.1479035408849143,logFC,SWAT,D14,sc,nonFFA
37610,34165,-0.1361266467256167,logFC,SWAT,D14,sc,nonFFA
37846,34165,-0.075462178463929,logFC,SWAT,D14,sc,nonFFA
38924,34165,-0.1931175116141009,logFC,SWAT,D14,sc,nonFFA
38827,34165,-0.065692415715387,logFC,SWAT,D14,sc,nonFFA
38925,34165,-0.0552525279321532,logFC,SWAT,D14,sc,nonFFA
30877,34165,-0.0575021370980507,logFC,SWAT,D14,sc,nonFFA
34296,34165,0.1000850189071123,logFC,SWAT,D14,sc,nonFFA
31612,34165,0.1060362990593254,logFC,SWAT,D14,sc,nonFFA
34300,34165,0.1852280363445752,logFC,SWAT,D14,sc,nonFFA
32793,34165,-0.1387529736314109,logFC,SWAT,D14,sc,nonFFA
29708,34165,-0.1188017764887714,logFC,SWAT,D14,sc,nonFFA
32999,34165,-0.1139265172026598,logFC,SWAT,D14,sc,nonFFA
31158,34165,-0.0912106939506827,logFC,SWAT,D14,sc,nonFFA
35591,34165,-0.1217281444486858,logFC,SWAT,D14,sc,nonFFA
36097,34165,-0.054857251822731,logFC,SWAT,D14,sc,nonFFA
38926,34165,0.1195043126444723,logFC,SWAT,D14,sc,nonFFA
30199,34165,0.1125003964425616,logFC,SWAT,D14,sc,nonFFA
38927,34165,0.0778027538931182,logFC,SWAT,D14,sc,nonFFA
37406,34165,0.0800628599447243,logFC,SWAT,D14,sc,nonFFA
32527,34165,-0.0912183183047776,logFC,SWAT,D14,sc,nonFFA
34542,34165,0.0606957797857609,logFC,SWAT,D14,sc,nonFFA
38928,34165,-0.0625975857956836,logFC,SWAT,D14,sc,nonFFA
174,34165,0.1143045051342793,logFC,SWAT,D14,sc,nonFFA
38929,34165,-0.0980823124410507,logFC,SWAT,D14,sc,nonFFA
38930,34165,0.0625400562942255,logFC,SWAT,D14,sc,nonFFA
37510,34165,0.0946299999214769,logFC,SWAT,D14,sc,nonFFA
31169,34165,-0.074346467216765,logFC,SWAT,D14,sc,nonFFA
35064,34165,0.1825283187129422,logFC,SWAT,D14,sc,nonFFA
38377,34165,-0.1133455401947421,logFC,SWAT,D14,sc,nonFFA
29729,34165,0.2432076129420223,logFC,SWAT,D14,sc,nonFFA
32131,34165,0.0518935638669409,logFC,SWAT,D14,sc,nonFFA
33718,34165,0.0830394236713608,logFC,SWAT,D14,sc,nonFFA
34010,34165,-0.0723185902512373,logFC,SWAT,D14,sc,nonFFA
31172,34165,-0.1164013408867158,logFC,SWAT,D14,sc,nonFFA
33719,34165,-0.2528542447091032,logFC,SWAT,D14,sc,nonFFA
29734,34165,-0.0479117398918383,logFC,SWAT,D14,sc,nonFFA
2629,34165,0.0702922836437632,logFC,SWAT,D14,sc,nonFFA
31624,34165,0.1066562656091578,logFC,SWAT,D14,sc,nonFFA
37927,34165,-0.16157105461074,logFC,SWAT,D14,sc,nonFFA
260,34165,0.0705778203604655,logFC,SWAT,D14,sc,nonFFA
581,34165,0.1608835388028514,logFC,SWAT,D14,sc,nonFFA
33446,34165,-0.0361898480084097,logFC,SWAT,D14,sc,nonFFA
107,34165,0.0549009142814004,logFC,SWAT,D14,sc,nonFFA
33016,34165,-0.0906817740280511,logFC,SWAT,D14,sc,nonFFA
35603,34165,0.0853275090016149,logFC,SWAT,D14,sc,nonFFA
33723,34165,-0.048574329056814,logFC,SWAT,D14,sc,nonFFA
38931,34165,-0.1838596224205173,logFC,SWAT,D14,sc,nonFFA
38091,34165,-0.0655010883022368,logFC,SWAT,D14,sc,nonFFA
36933,34165,0.0614873263015991,logFC,SWAT,D14,sc,nonFFA
38774,34165,0.0648008516330909,logFC,SWAT,D14,sc,nonFFA
38932,34165,-0.0709085320604001,logFC,SWAT,D14,sc,nonFFA
30901,34165,-0.0503480735522649,logFC,SWAT,D14,sc,nonFFA
35094,34165,0.0660374091135875,logFC,SWAT,D14,sc,nonFFA
37743,34165,-0.0840226705639957,logFC,SWAT,D14,sc,nonFFA
35609,34165,-0.1005268996895415,logFC,SWAT,D14,sc,nonFFA
30230,34165,0.0436284916904631,logFC,SWAT,D14,sc,nonFFA
6169,34165,0.0958156980402041,logFC,SWAT,D14,sc,nonFFA
35611,34165,0.075977688337421,logFC,SWAT,D14,sc,nonFFA
37100,34165,0.0824162374771868,logFC,SWAT,D14,sc,nonFFA
38095,34165,0.082498602621425,logFC,SWAT,D14,sc,nonFFA
37104,34165,0.0799870995206376,logFC,SWAT,D14,sc,nonFFA
38933,34165,-0.0664804142398468,logFC,SWAT,D14,sc,nonFFA
38934,34165,0.106010842030161,logFC,SWAT,D14,sc,nonFFA
33231,34165,-0.0481437743595294,logFC,SWAT,D14,sc,nonFFA
36673,34165,-0.091313940074903,logFC,SWAT,D14,sc,nonFFA
38935,34165,-0.0635163197924704,logFC,SWAT,D14,sc,nonFFA
30251,34165,-0.1068735964271725,logFC,SWAT,D14,sc,nonFFA
37250,34165,0.083503000978034,logFC,SWAT,D14,sc,nonFFA
36148,34165,0.069469700372472,logFC,SWAT,D14,sc,nonFFA
30257,34165,0.1004723630658487,logFC,SWAT,D14,sc,nonFFA
34029,34165,-0.1580833594690261,logFC,SWAT,D14,sc,nonFFA
36676,34165,-0.1043294948325161,logFC,SWAT,D14,sc,nonFFA
33022,34165,0.0633155803121838,logFC,SWAT,D14,sc,nonFFA
33023,34165,-0.0994205807385498,logFC,SWAT,D14,sc,nonFFA
33460,34165,-0.0623035063125958,logFC,SWAT,D14,sc,nonFFA
38936,34165,0.0861581442943046,logFC,SWAT,D14,sc,nonFFA
33749,34165,0.0924942904521769,logFC,SWAT,D14,sc,nonFFA
38937,34165,-0.0726656276369413,logFC,SWAT,D14,sc,nonFFA
31448,34165,-0.2435955559991813,logFC,SWAT,D14,sc,nonFFA
38938,34165,0.1736551468096306,logFC,SWAT,D14,sc,nonFFA
33754,34165,-0.0869079746812353,logFC,SWAT,D14,sc,nonFFA
30277,34165,-0.0952263820632458,logFC,SWAT,D14,sc,nonFFA
38939,34165,0.0822133525052459,logFC,SWAT,D14,sc,nonFFA
33029,34165,-0.1182239114374359,logFC,SWAT,D14,sc,nonFFA
37635,34165,-0.0989008942260549,logFC,SWAT,D14,sc,nonFFA
2072,34165,-0.1128394235998256,logFC,SWAT,D14,sc,nonFFA
38940,34165,0.1228565102745372,logFC,SWAT,D14,sc,nonFFA
37337,34165,-0.1216475538541987,logFC,SWAT,D14,sc,nonFFA
37519,34165,-0.0600393671596781,logFC,SWAT,D14,sc,nonFFA
35171,34165,-0.1355825972900663,logFC,SWAT,D14,sc,nonFFA
37426,34165,-0.071979628028816,logFC,SWAT,D14,sc,nonFFA
32183,34165,-0.0923864716166189,logFC,SWAT,D14,sc,nonFFA
31454,34165,0.1210211434647768,logFC,SWAT,D14,sc,nonFFA
35833,34165,0.0497130439971112,logFC,SWAT,D14,sc,nonFFA
34577,34165,0.0643349319221614,logFC,SWAT,D14,sc,nonFFA
37261,34165,-0.0930543781142031,logFC,SWAT,D14,sc,nonFFA
33247,34165,-0.0854057794680054,logFC,SWAT,D14,sc,nonFFA
35650,34165,-0.0482625240607822,logFC,SWAT,D14,sc,nonFFA
33767,34165,-0.2086876763032948,logFC,SWAT,D14,sc,nonFFA
33249,34165,-0.1016537727698361,logFC,SWAT,D14,sc,nonFFA
2086,34165,0.0591552696816397,logFC,SWAT,D14,sc,nonFFA
32192,34165,-0.1741659742993412,logFC,SWAT,D14,sc,nonFFA
30651,34165,-0.062324510236192,logFC,SWAT,D14,sc,nonFFA
31461,34165,-0.0775008734690914,logFC,SWAT,D14,sc,nonFFA
37524,34165,-0.049506023676443,logFC,SWAT,D14,sc,nonFFA
37759,34165,-0.3332975872503441,logFC,SWAT,D14,sc,nonFFA
36183,34165,-0.0609999495767095,logFC,SWAT,D14,sc,nonFFA
31642,34165,-0.0799790947298385,logFC,SWAT,D14,sc,nonFFA
33772,34165,-0.3004148083648107,logFC,SWAT,D14,sc,nonFFA
38941,34165,-0.0496066564666705,logFC,SWAT,D14,sc,nonFFA
31226,34165,-0.0513637240824512,logFC,SWAT,D14,sc,nonFFA
34362,34165,-0.1354097614457026,logFC,SWAT,D14,sc,nonFFA
37133,34165,-0.0769039453617086,logFC,SWAT,D14,sc,nonFFA
33255,34165,0.078723114742036,logFC,SWAT,D14,sc,nonFFA
37763,34165,0.0336460467292741,logFC,SWAT,D14,sc,nonFFA
38942,34165,0.0725608048443163,logFC,SWAT,D14,sc,nonFFA
38414,34165,-0.0958936092612681,logFC,SWAT,D14,sc,nonFFA
37136,34165,0.0928553693387901,logFC,SWAT,D14,sc,nonFFA
38943,34165,0.0878027648081487,logFC,SWAT,D14,sc,nonFFA
30935,34165,-0.0640690262565309,logFC,SWAT,D14,sc,nonFFA
38944,34165,0.0620599761989975,logFC,SWAT,D14,sc,nonFFA
37428,34165,0.0465931896385271,logFC,SWAT,D14,sc,nonFFA
33263,34165,-0.0740191328655756,logFC,SWAT,D14,sc,nonFFA
29826,34165,0.1754332310722187,logFC,SWAT,D14,sc,nonFFA
33046,34165,-0.0910110288670011,logFC,SWAT,D14,sc,nonFFA
37533,34165,-0.1535285121428981,logFC,SWAT,D14,sc,nonFFA
36211,34165,-0.0677315841891987,logFC,SWAT,D14,sc,nonFFA
2592,34165,0.0700314424489956,logFC,SWAT,D14,sc,nonFFA
38945,34165,-0.0630933443614364,logFC,SWAT,D14,sc,nonFFA
35256,34165,0.0885391883057215,logFC,SWAT,D14,sc,nonFFA
31652,34165,0.1318942219569532,logFC,SWAT,D14,sc,nonFFA
35673,34165,-0.0649254597646006,logFC,SWAT,D14,sc,nonFFA
38520,34165,-0.0473636208456899,logFC,SWAT,D14,sc,nonFFA
3978,34165,0.0939748289179616,logFC,SWAT,D14,sc,nonFFA
30339,34165,0.1347812801104194,logFC,SWAT,D14,sc,nonFFA
30340,34165,0.1554847845406609,logFC,SWAT,D14,sc,nonFFA
30341,34165,0.1659134555026223,logFC,SWAT,D14,sc,nonFFA
30671,34165,-0.1196093856096614,logFC,SWAT,D14,sc,nonFFA
29842,34165,-0.1419553871801273,logFC,SWAT,D14,sc,nonFFA
3377,34165,-0.1362575660693882,logFC,SWAT,D14,sc,nonFFA
33275,34165,-0.0570892997555843,logFC,SWAT,D14,sc,nonFFA
35262,34165,0.0497024429817761,logFC,SWAT,D14,sc,nonFFA
33055,34165,0.1501440289276691,logFC,SWAT,D14,sc,nonFFA
37771,34165,0.1460885209637062,logFC,SWAT,D14,sc,nonFFA
37772,34165,0.1522552827176977,logFC,SWAT,D14,sc,nonFFA
1960,34165,-0.1795315601816169,logFC,SWAT,D14,sc,nonFFA
32229,34165,-0.1903212112755276,logFC,SWAT,D14,sc,nonFFA
11296,34165,0.0592559711586582,logFC,SWAT,D14,sc,nonFFA
26642,34165,0.0614524010957259,logFC,SWAT,D14,sc,nonFFA
38946,34165,0.0511261278792787,logFC,SWAT,D14,sc,nonFFA
37268,34165,-0.1013767570520786,logFC,SWAT,D14,sc,nonFFA
34091,34165,-0.1659266441846278,logFC,SWAT,D14,sc,nonFFA
37537,34165,0.1383816435683622,logFC,SWAT,D14,sc,nonFFA
38947,34165,-0.1198610992352763,logFC,SWAT,D14,sc,nonFFA
17516,34165,-0.1410805137879787,logFC,SWAT,D14,sc,nonFFA
6628,34165,0.1012239726761731,logFC,SWAT,D14,sc,nonFFA
30678,34165,-0.2307896521183677,logFC,SWAT,D14,sc,nonFFA
34390,34165,0.0722406352961532,logFC,SWAT,D14,sc,nonFFA
7818,34165,-0.1175895636166,logFC,SWAT,D14,sc,nonFFA
31870,34165,-0.1259453297926904,logFC,SWAT,D14,sc,nonFFA
38948,34165,-0.1335874234974957,logFC,SWAT,D14,sc,nonFFA
35278,34165,0.0648417761416054,logFC,SWAT,D14,sc,nonFFA
35280,34165,-0.0958715194238732,logFC,SWAT,D14,sc,nonFFA
34391,34165,-0.1126116313214876,logFC,SWAT,D14,sc,nonFFA
38893,34165,-0.0951379281259309,logFC,SWAT,D14,sc,nonFFA
31484,34165,-0.0844982939785227,logFC,SWAT,D14,sc,nonFFA
30374,34165,-0.0912729560673355,logFC,SWAT,D14,sc,nonFFA
38107,34165,-0.0666597864414802,logFC,SWAT,D14,sc,nonFFA
38949,34165,-0.1179001272302525,logFC,SWAT,D14,sc,nonFFA
348,34165,-0.0728752135865906,logFC,SWAT,D14,sc,nonFFA
38231,34165,0.0972308116203753,logFC,SWAT,D14,sc,nonFFA
4414,34165,-0.0518711228904416,logFC,SWAT,D14,sc,nonFFA
31490,34165,-0.1027177866983968,logFC,SWAT,D14,sc,nonFFA
36962,34165,-0.1283487808733491,logFC,SWAT,D14,sc,nonFFA
38950,34165,0.1313659316757457,logFC,SWAT,D14,sc,nonFFA
36726,34165,-0.1136148049161588,logFC,SWAT,D14,sc,nonFFA
33066,34165,0.0885130888554794,logFC,SWAT,D14,sc,nonFFA
37782,34165,0.2065613617494449,logFC,SWAT,D14,sc,nonFFA
29887,34165,-0.1056991719216921,logFC,SWAT,D14,sc,nonFFA
33519,34165,0.0573546944717771,logFC,SWAT,D14,sc,nonFFA
31662,34165,-0.0922007994835165,logFC,SWAT,D14,sc,nonFFA
1502,34165,-0.0590210332924256,logFC,SWAT,D14,sc,nonFFA
29893,34165,-0.2245757319084861,logFC,SWAT,D14,sc,nonFFA
32258,34165,-0.0488001797436726,logFC,SWAT,D14,sc,nonFFA
37552,34165,-0.0565721232107526,logFC,SWAT,D14,sc,nonFFA
30976,34165,0.1475983394860052,logFC,SWAT,D14,sc,nonFFA
37653,34165,0.0720987668541918,logFC,SWAT,D14,sc,nonFFA
37786,34165,0.2375176675893902,logFC,SWAT,D14,sc,nonFFA
38951,34165,0.4608339599096772,logFC,SWAT,D14,sc,nonFFA
31664,34165,0.2065149244277172,logFC,SWAT,D14,sc,nonFFA
36556,34165,-0.102305376951389,logFC,SWAT,D14,sc,nonFFA
436,34165,-0.054606361325502,logFC,SWAT,D14,sc,nonFFA
38442,34165,0.0953109982175868,logFC,SWAT,D14,sc,nonFFA
31669,34165,-0.122429904163273,logFC,SWAT,D14,sc,nonFFA
36281,34165,-0.1051810605872159,logFC,SWAT,D14,sc,nonFFA
29919,34165,0.0578425066064087,logFC,SWAT,D14,sc,nonFFA
259,34165,0.0545318973022875,logFC,SWAT,D14,sc,nonFFA
32284,34165,0.0650118421186906,logFC,SWAT,D14,sc,nonFFA
36969,34165,-0.0946767894974072,logFC,SWAT,D14,sc,nonFFA
